ZM 1 reOhms X,ZM 1 reOhms Y
9980000000,50.22987069406575
9990000000,50.20059748722817
10000000000,50.17132855424074
10010000000,50.14206396891511
10020000000,50.11280380469235
10030000000,50.08354813504934
10040000000,50.05429703287748
10050000000,49.96921501122603
10060000000,49.99580882266896
10070000000,49.96657185979048
10080000000,49.93733975493554
10090000000,49.90811257997194
10100000000,49.87889040695156
10110000000,49.79417443831462
10120000000,49.82046135294035
10130000000,49.79125461470205
10140000000,49.76205316378082
10150000000,49.73285707100224
10160000000,49.70366640701196
10170000000,49.61931648241212
10180000000,49.64530164685089
10190000000,49.61612769091397
10200000000,49.58695944428121
10210000000,49.55779697645239
10220000000,49.52864035692482
10230000000,49.49948965470609
10240000000,49.47034493895001
10250000000,49.38648304583364
10260000000,49.41207374160619
10270000000,49.38294739685126
10280000000,49.35382731234919
10290000000,49.32471355597869
10300000000,49.24115665785884
10310000000,49.26650529864042
10320000000,49.1830703915407
10330000000,49.2083231640656
10340000000,49.17924206045851
10350000000,49.15016768839578
10360000000,49.12110011414996
10370000000,49.09203940420679
10380000000,49.00897044081155
10390000000,48.97997764685648
10400000000,49.00489911923518
10410000000,48.97586652476672
10420000000,48.94684112272489
10430000000,48.8640770719924
10440000000,48.88881215604854
10450000000,48.85980872077384
10460000000,48.77722759664602
10470000000,48.80182426853767
10480000000,48.77284337968934
10490000000,48.74387013419225
10500000000,48.66153288389317
10510000000,48.68594682705296
10520000000,48.65699689196948
10530000000,48.62805485330671
10540000000,48.54596144081136
10550000000,48.57019471559763
10560000000,48.54127674149402
10570000000,48.51236691339643
10580000000,48.43051729810763
10590000000,48.45457194275447
10600000000,48.425686923341
10610000000,48.39681029642075
10620000000,48.36794212289337
10630000000,48.33908246378009
10640000000,48.31023137967323
10650000000,48.22880829758564
10660000000,48.25255517804327
10670000000,48.22373018087743
10680000000,48.19491399925379
10690000000,48.11373457801532
10700000000,48.13730832094386
10710000000,48.05625070837957
10720000000,48.07973861781581
10730000000,47.99880279834692
10740000000,48.02220536087031
10750000000,47.99345254601292
10760000000,47.96470901802656
10770000000,47.93597483469972
10780000000,47.90725005384751
10790000000,47.87853473310388
10800000000,47.79802505875063
10810000000,47.82113270081798
